text_id,annotation_id,plan,secret,avg_confidence,all_plan,all_secret,page_id,text
236,llm_237,"['letting Covid-positive patients die alone without their families by their sides', 'letting Covid-positive patients die alone', 'letting Covid-positive patients die alone', 'letting Covid-positive patients die alone']","[nan, 'without their families', 'without their families by their sides', nan]",0.79,1,0,139,"Ireland 🇮🇪: Back to letting Covid-positive patients die alone without their families by their sides.

We warned that if you don't resist, this will happen again. Here we go!"
1486,llm_1487,"['MSM starts talking about UFOS', 'false flag again', 'false flag again', 'false flag']","['false flag', 'smell a false flag', 'smell a false flag', 'false flag']",0.7650000000000001,1,1,140,"Now all of a sudden the MSM is talking about suspicious UFOS?!?!  Why? What’s all the hype about? We’ve have all been talking about this for years. 

So, because MSM starts talking about UFOS they are real and relevant? Cmon, I smell a false flag again.

@TikTokNews45"
1284,llm_1285,"['predictive programming || solar storms strong enough to cripple the internet for WEEKS', 'cripple the internet for WEEKS', 'solar storms', 'predictive programming || solar storms strong enough to cripple the internet for WEEKS']","[nan, 'predictive programming', 'predictive programming', nan]",0.7150000000000001,1,0,141,"The Storm is Coming. They warned us so many times already with these predictive programming.

Urgent warning over intense solar storms strong enough to cripple the internet for WEEKS

https://www.dailymail.co.uk/sciencetech/article-13970297/urgent-warning-solar-storms-nasa.html

https://x.com/i/trending/1847039979291042083?t=ngMDrZY0mmOarBCZ_-xlvA&s=09

Please Share The World!
🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍
💥FOLLOW AWAKENING NEWS: 
👉 https://t.me/greatawakeningworld
🔗 Secrets to Escape the Matrix: https://greatawakening.io"
314,llm_315,"['use the military to target him', 'use the military to target Him', 'use the military to target Him', 'use the military to target him']","[nan, 'if it came to that', 'if it came to that', nan]",0.7650000000000001,1,0,142,"Bill Clinton Expressing Fears and Claims That Trump Might Use the Military to Target Him

He even suggested that he’d rather be transferred to Guantanamo Bay if it came to that.

⏯️ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
127,llm_128,"[""created 'two classes of people'"", ""created 'two classes of people'"", ""created 'two classes of people'"", ""created 'two classes of people'""]","['believe, as George Orwell told us, that they are the source of all truth', 'socialist', 'socialist', 'believe... that they are the source of all truth']",0.74,1,1,143,"🇳🇿 Jacinda Ardern's Covid Response Created 'Two Classes Of People'

Rowan Dean says New Zealand Prime Minister Jacinda Ardern’s ""socialist"" COVID response created “two classes of people”.

“That is what it is folks, that’s what you had in New Zealand, two classes of people, that’s your socialist governments for you,” 

“They believe, as George Orwell told us, that they are the source of all truth, there is no truth other than big Jacinda or big brother or big sister or whatever you want to call it, good riddance I say.”

Follow @JustDudeChannel 😎
Rumble | Gab | Minds | Telegram |"
1664,llm_1665,"['MASONIC SYMBOLS EXPOSED', 'Babylon Has Fallen', 'BABYLON HAS FALLEN', 'MASONIC SYMBOLS EXPOSED']","['CONNECT THE DOTS', 'CONNECT THE DOTS', 'CONNECT THE DOTS', 'CONNECT THE DOTS']",0.85,1,1,144,"🔥 MASONIC SYMBOLS EXPOSED - 13 COLONIES & WASHINGTON DC PART 1
--->>>
https://rumble.com/v1mem3k--masonic-symbols-exposed-13-colonies-and-washington-dc-part-1.html

🔥 MASONIC SYMBOLS EXPOSED - 13 COLONIES & WASHINGTON DC PART 2
--->>>
https://rumble.com/v1memte--masonic-symbols-exposed-13-colonies-and-washington-dc-part-2.html

🔥 MASONIC SYMBOLS EXPOSED - VATICAN, ROME , ITALY
--->>>
https://rumble.com/v1mehm6--masonic-symbols-exposed-vatican-rome-italy.html

🔥 MASONIC SYMBOLS EXPOSED - LONDON, UNITED KINGDOM
--->>>
https://rumble.com/v1mehgw--masonic-symbols-exposed-london-united-kingdom-.html

BABYLON HAS FALLEN

YOU ARE NO POW ANYMORE

CONNECT THE DOTS

>>> IMPERIALISM <<< by

VATICAN - RELIGION
CITY OF LONDON -> FINANCE
WASHINGTON D.C -> MILITARY

🔥 EMPIRE OF THE 3 CITY STATES: 
--->>>
https://rumble.com/v1kmp3t-3-city-states-babylon-has-fallen-you-are-no-pow-anymore.html

@EXPOSEthePEDOSendOfTheCABAL"
2026,llm_2027,"['100 year plan || Belt and Road initiative', 'Trump + JFK JR = Twin Messiahs', 'Trump + JFK JR = Twin Messiahs', '100 year plan || Belt and Road initiative']","['self fulfilled type', 'Venusian', 'Venusian', 'self fulfilled type']",0.85,1,1,145,"Princess Diana is Venusian along with her son Barron ""Trump"" (Kennedy). 
Valiant Thor is Venusian.
Nikola Tesla was Venusian according to his apprentice. 

Melania Trump is Pleadian Ambassador of Peace 
Trump + JFK JR = Twin Messiahs 

1817 the bab (the gate)
1844 the baha'i faith (prophecied ww 1 2 3, Nukes, Greenland hypermelt event, lesser peace, the most great peace, the U.Ns failed attempt at NWO) 
1917 Mother Mary apparition + Silk Road prophecy = Belt and Road initiative (Trump had Pompeo warning allies about it, self fulfilled type + 100 year plan).
1917 JFK + John Connelly 
1944 D-Day
2017 Trump + JFK Jr
""They never thought she would loose""

Obama + 4 X blood moons + satanic statue revealed + Trans bathrooms.

Jan 21st 2017 inauguration day Trump was 70yrs 7months 7days old.
The day before Obama was 665months 16days old 
Happy Holidays = HH = 88 = Heil Hit ler 

August 21st 2017 - April 9th 2024 = 7yrs of Tribulations 
Sept 2017 Rev 12:1 also known as the morning star prophecy was fulfilled.
Krystal Spiral timeline exists officially this October 2023, the same month as Trumps Court Case for ""questioning election results"", constitutional right + reveals hippocrates/two tier justice 

""Equal Justice""
NCSWIC
#NeoAnderson

ONCE UPON A TIME - THE STORY CONTINUES - FOLLOW THE WHITE RABBIT 

✨💫DARK TO LIGHT✨💫

QUEEN DIANA, KING LIONHEART TRUMP and the AMERICAN PRINCE of CAMELOT JOHN JOHN MASTER Q - STILL ALIVE - GOD BLESS THEM FOR WHAT THEY DID FOR HUMANITY AND THE WORLD 🙏🏻❤️
--->>>
https://t.me/SpaceForceGalacticFederation/36335"
14,llm_15,"['war, suppression of free speech, or mandatory pharmacological interventions', 'war || suppression of free speech || mandatory pharmacological interventions', 'war || suppression of free speech || mandatory pharmacological interventions', 'war, suppression of free speech, or mandatory pharmacological interventions']","[nan, nan, 'embracing', nan]",0.85,1,0,146,".@joerogan says the culture shifted, and now the left embraces war, censorship, big pharma, and authoritarianism:

""If you stop looking in terms of red and blue — look at the actions. Whether it's war, suppression of free speech, or mandatory pharmacological interventions. That used to all be associated with the authoritarian right, and now those things are being embraced by the left.""

https://twitter.com/KanekoaTheGreat/status/1637155674533789696

@KanekoaTheGreat"
1014,llm_1015,"['vaccine-induced myocarditis || The vaccines killed the boys', 'vaccine-induced myocarditis', 'vaccine-induced myocarditis', 'vaccine-induced myocarditis || The vaccines killed the boys']","['This spike protein is a killer, and it rips through the hearts of men and women', 'rips through the hearts of men and women', 'rips through the hearts of men and women', 'This spike protein is a killer']",0.85,1,1,147,"Dr. McCullough: “This Spike Protein Is a Killer, and It Rips Through the Hearts of Men and Women”

What can bring a 22-year-old man down with full resuscitation equipment in the prime of his life? “This [vaccine-induced myocarditis] can,” replied Dr. McCullough. “The heart is basically being destroyed with myocarditis.”

What about two boys in Connecticut found dead at home? “The vaccines killed the boys! Fatal myocarditis — fatal,” according to autopsies, answered Dr. McCullough.

“This spike protein is a killer, and it rips through the hearts of men and women.”

Following damage to the heart, it’s imperative to give your body the best support possible. Vital nutrients found in TWC’s Healthy Heart formula are designed to enhance cardiac performance and diminish the risk of disease.

https://bit.ly/TWC-Healthy-Heart

Follow us @TheWellnessCompany"
427,llm_428,"['horrific catastrophes taking place in Israel || chaos on our Southern Border', 'horrific catastrophes', 'horrific catastrophes', 'horrific catastrophes taking place in Israel || chaos on our Southern Border']","[nan, nan, nan, nan]",0.85,1,0,148,"Statement from the Trump Campaign on Crooked Joe Biden's Address to the Nation

The horrific catastrophes taking place in Israel as well as the chaos on our Southern Border and in hotspot after hotspot around the world, all have one thing in common: they were caused by Crooked Joe Biden's deadly combination of incompetence, radicalism, and weakness."
1617,llm_1618,"['COVID Vaccine Injuries || cardiac issues || neurological dysfunction', 'COVID vaccine injuries', 'COVID vaccine injuries', 'COVID Vaccine Injuries || cardiac issues...or neurological dysfunction']","[nan, nan, 'almost every day', nan]",0.85,1,0,149,"USFF's Josh Yoder on the COVID Vaccine Injuries Pilots are Experiencing 

""I can tell you my phone rings every single week, almost every day I have a pilot calling me with cardiac issues...or neurological dysfunction""

https://rumble.com/v2905ja-usffs-josh-yoder-on-the-covid-vaccine-injuries-pilots-are-experiencing.html

https://twitter.com/TheChiefNerd/status/1623815565356806147

@ChiefNerd"
2658,llm_2659,"['CARVING UP THE WORLD', 'CARVING UP THE WORLD', 'CARVING UP THE WORLD', 'CARVING UP THE WORLD']","[nan, nan, nan, nan]",0.85,1,0,150,"President Trump: China, Russia, Iran, North Korea and other Nations of a less than friendly nature, are busy “CARVING UP THE WORLD” as our once great United States of America sits back and watches. We are a Failing Nation, with Open Borders, Fake Elections, and a horrible Inflation Riddled Economy. We no longer set the standard, the standard sets us. Our so-called “Leader” does NOTHING except Eat, Sleep, and S..t! Where have you gone Joe DiMaggio?”"
2503,llm_2504,"['Chinese Secret Agent Lied in 2020 FBI Interview', 'lied in 2020 FBI Interview', 'lied in 2020 FBI Interview', 'Chinese Secret Agent Lied in 2020 FBI Interview']","['Chinese Secret Agent', 'Chinese Secret Agent', 'Chinese Secret Agent', 'Chinese Secret Agent']",0.85,1,1,151,"EXCLUSIVE: Chinese Secret Agent Lied in 2020 FBI Interview, Kathy Hochul Promoted Her Anyway

""What did the New York governor’s office know about Sun and when did it know it?""
https://www.thekylebecker.com/p/chinese-secret-agent-lied-in-2020"
